non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.734753733355905,0.734753733355905,1.77485307834713,3.1501034497183,241.557544762746,35285.0785369506,35285.0785369506
