non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.828435944032095,0.828435944032095,1.98685494553515,3.9475925745975,239.832054590111,39783.9793402533,39783.9793402533
