non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.811100398242881,0.811100398242881,1.9474834643899,3.79269184407208,240.103872296057,38951.4744248179,38951.4744248179
