non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,51.3638879119699,51.3638879119699,0.911593675835594,0.911593675835594,2.31352992586976,5.35242071789492,253.789598062877,43777.4630946527,43777.4630946527
