non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.731920598447167,0.731920598447167,1.79475816550252,3.22115687263798,245.21214040297,35149.0228992283,35149.0228992283
