non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.79824899562941,0.79824899562941,1.8756387863644,3.51802085691451,234.969138280654,38334.3115171112,38334.3115171112
