non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.724606808860775,0.724606808860775,1.79490549735424,3.22168574443249,247.707511909278,34797.792781921,34797.792781921
