non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.747887750935146,0.747887750935146,1.80757704302521,3.26733476647176,241.690954393229,35915.8134631585,35915.8134631585
