non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.738157000268781,0.738157000268781,1.77467110095895,3.14945751657885,240.419192707344,35448.5136239077,35448.5136239077
