non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.684524210350728,0.684524210350728,1.74206827252231,3.03480186612887,254.493302965827,32872.906153673,32872.906153673
