non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
48023,41385,0,46.9234315617967,46.9234315617967,0.782585549808803,0.782585549808803,1.87499851976064,3.51561944910461,239.590230131228,37582.1058584682,37582.1058584682
